# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 13 14:48:01 2024
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Microlensing%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
MOA-2016-BLG-526L b,MOA-2016-BLG-526L,1,1,Microlensing,2024,MOA,0,,,,,2.070000,0.350000,-0.350000,0,3.970,,,0,0.354,,,0,14.93794,6.67440,-6.67440,0,0.04700,0.02100,-0.02100,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.37,0.13,-0.13,0,,,,,,,,,,17h46m40.39s,266.6682917,-34d23m09.89s,-34.3860806,6930.0000000,750.0000000,-750.0000000,,,,,,,,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,1,1,Microlensing,2022,MOA,0,,,,,,,,,12.200,,,0,1.080,,,0,5720.91133,953.48522,-635.65681,0,18.00000,3.00000,-2.00000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.90,0.20,-0.10,0,,,,,,,,,,17h51m55.89s,267.9828750,-29d59m23.03s,-29.9897306,2700.0000000,300.0000000,-300.0000000,,,,,,,,,
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,1,1,Microlensing,2022,MOA,0,,,,,1.110000,0.230000,-0.200000,0,3.370,,,0,0.301,,,0,11.30000,19.20000,-6.90000,0,0.03555,0.06041,-0.02171,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.23,0.39,-0.14,0,,,,,,,,,,17h53m41.64s,268.4235000,-29d48m27.24s,-29.8075667,7900.0000000,1000.0000000,-1000.0000000,,,,,,,,,
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,1,1,Microlensing,2023,MOA,0,,,,,2.740000,0.430000,-0.470000,0,7.710,,,0,0.688,,,0,46.00000,42.00000,-24.00000,0,0.14473,0.13215,-0.07551,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.43,0.39,-0.23,0,,,,,,,,,,17h53m43.80s,268.4325000,-32d35m21.52s,-32.5893111,7490.0000000,990.0000000,-1130.0000000,,,,,,,,,
MOA-2022-BLG-249L b,MOA-2022-BLG-249L,1,1,Microlensing,2023,MOA,0,,,,,1.630000,0.350000,-0.350000,0,2.040,,,0,0.182,,,0,4.83000,1.44000,-1.44000,0,0.01520,0.00453,-0.00453,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.18,0.05,-0.05,0,,,,,,,,,,17h55m27.73s,268.8655417,-28d18m21.82s,-28.3060611,2000.0000000,420.0000000,-420.0000000,,,,,,,,,
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,1,1,Microlensing,2024,MOA,0,,,,,2.150000,0.370000,-0.520000,0,14.000,,,0,1.250,,,0,127.13136,98.52681,-79.45710,0,0.40000,0.31000,-0.25000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.48,0.36,-0.30,0,,,,,,,,,,18h01m12.05s,270.3002083,-27d50m08.99s,-27.8358306,6530.0000000,1120.0000000,-1570.0000000,,,,,,,,,
MOA-bin-1L b,MOA-bin-1L,1,1,Microlensing,2012,MOA,0,,,,,8.300000,4.500000,-2.700000,0,13.000,,,0,1.160,,,0,1200.00000,670.00000,-670.00000,0,3.70000,2.10000,-2.10000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.75,0.33,-0.41,0,,,,,,,,,,17h51m10.20s,261.7925000,-29d47m38.3s,-29.7939722,5100.0000000,1200.0000000,-1900.0000000,,,,,,,,,
MOA-bin-29 b,MOA-bin-29,1,1,Microlensing,2019,MOA,0,,,,,0.480000,0.120000,-0.100000,0,14.100,,,0,1.260,,,0,190.00000,381.00000,-120.00000,0,0.60000,1.20000,-0.38000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.03,0.07,-0.02,0,,,,,,,,,,17h57m30.23s,269.3759583,-29d44m11.63s,-29.7365639,7120.0000000,1150.0000000,-1050.0000000,44.6100000,2.8200000,-11.9200000,33.1100000,7.6300000,-9.4000000,,,
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,1,1,Microlensing,2004,OGLE,0,,,,,4.300000,2.500000,-0.800000,0,13.200,,,0,1.180,,,0,830.00000,300.00000,-200.00000,0,2.60000,0.80000,-0.60000,0,Mass,,,,,,,,,,,,,0,K V,,,,,,,,,0.63,0.07,-0.09,0,,,,,,,,,,18h05m16.35s,271.3181250,-28d53m42.0s,-28.8950000,5800.0000000,600.0000000,-700.0000000,,,,,,,,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,1,1,Microlensing,2005,OGLE,0,,,,,3.600000,0.200000,-0.200000,0,13.000,,,0,1.160,,,0,1200.00000,100.00000,-100.00000,0,3.80000,0.30000,-0.40000,0,Mass,,,,,,,,,55,,,0,0,,,,,,,,,,0.46,0.04,-0.04,0,,,,,,,,,,17h50m09.77s,267.5407080,-34d40m23.5s,-34.6731944,3200.0000000,400.0000000,-400.0000000,,,,,,,,,
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,1,1,Microlensing,2006,OGLE,0,,,,,3.500000,0.300000,-0.300000,0,3.840,,,0,0.343,,,0,14.10000,0.90000,-0.90000,0,0.04440,0.00300,-0.00300,0,Mass,,,,,,,,,,,,,0,K5,,,,,,,,,0.69,0.02,-0.02,0,,,,,,,,,,18h06m05.32s,271.5221670,-30d43m57.5s,-30.7326389,4100.0000000,400.0000000,-400.0000000,22.7830000,0.0670000,-0.0670000,,,,,,
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1,1,Microlensing,2005,OGLE,0,3285.00000000,3285.00000000,-1095.00000000,0,2.600000,1.500000,-0.600000,0,2.210,,,0,0.197,,,0,5.50000,5.50000,-2.70000,0,0.01700,0.01700,-0.00900,0,Mass,,,,,,,,,50,,,0,0,,,,,,,,,,0.22,0.21,-0.11,0,,,,,,,,,,17h54m19.2s,268.5799580,-30d22m38s,-30.3773056,6600.0000000,1000.0000000,-1000.0000000,,,,,,,,,
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1,2,Microlensing,2008,OGLE,0,1788.50000000,584.00000000,-547.50000000,0,2.300000,0.500000,-0.500000,0,14.000,,,0,1.250,,,0,231.00000,19.00000,-19.00000,0,0.72700,0.06000,-0.06000,0,Mass,,,,,,,,,82,12,-12,0,0,,,,,,,,,,0.51,0.05,-0.04,0,,,,,,,,,,17h52m34.51s,268.1437920,-30d05m16.0s,-30.0877778,1510.0000000,110.0000000,-120.0000000,,,,,,,,,
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,1,2,Microlensing,2008,OGLE,0,4927.50000000,3540.50000000,-1752.00000000,0,4.500000,2.100000,-1.000000,0,11.100,,,0,0.994,,,0,86.00000,7.00000,-7.00000,0,0.27000,0.02000,-0.02000,0,Mass,0.150000,0.170000,-0.100000,0,,,,,59,7,-7,0,0,,,,,,,,,,0.51,0.05,-0.04,0,,,,,,,,,,17h52m34.51s,268.1437920,-30d05m16.0s,-30.0877778,1510.0000000,110.0000000,-120.0000000,,,,,,,,,
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,2,1,Microlensing,2020,OGLE,0,,,,,2.170000,0.780000,-0.780000,0,14.300,,,0,1.270,,,0,144.00000,137.00000,-82.00000,0,0.45307,0.43105,-0.25800,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.35,0.30,-0.20,0,,,,,,,,,,17h58m38.22s,269.6592500,-29d08m12.0s,-29.1366667,4000.0000000,1500.0000000,-1500.0000000,,,,,,,,,
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,2,1,Microlensing,2016,OGLE,0,2557.00000000,,,0,2.590000,0.430000,-0.340000,0,10.700,,,0,0.952,,,0,80.00000,13.00000,-13.00000,0,0.25171,0.04090,-0.04090,0,Mass,,,,,,,,,,,,,0,M,,,,,,,,,0.41,0.07,-0.07,0,,,,,,,,,,18h05m24.43s,271.3518070,-26d25m19.0s,-26.4219437,2760.0000000,380.0000000,-380.0000000,24.7300000,0.3400000,-0.3400000,,,,,,
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,1,1,Microlensing,2009,OGLE,0,,,,,2.800000,0.500000,-0.600000,0,4.720,,,0,0.421,,,0,20.00000,7.00000,-8.00000,0,0.06000,0.02000,-0.03000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.64,0.21,-0.26,0,,,,,,,,,,17h56m25.96s,269.1081670,-32d14m14.7s,-32.2374167,5900.0000000,900.0000000,-1400.0000000,17.7100000,0.1800000,,,,,,,
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,2,1,Microlensing,2014,OGLE,0,,,,,15.000000,,,0,8.740,,,0,0.780,,,0,57.00000,,,0,0.18000,,,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.71,,,0,,,,,,,,,,17h47m29.42s,267.5407080,-34d43m35.6s,-34.6731944,8100.0000000,,,,,,,,,,,
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,1,1,Microlensing,2014,OGLE,0,,,,,1.700000,0.290000,-0.300000,0,12.900,,,0,1.150,,,0,1500.00000,1200.00000,-700.00000,0,4.60000,3.70000,-2.20000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.37,0.30,-0.17,0,,,,,,,,,,17h59m08.81s,269.7867080,-30d45m34.1s,-30.7594722,6800.0000000,1100.0000000,-1100.0000000,,,,,,,,,
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,1,1,Microlensing,2018,OGLE,0,,,,,8.000000,,,0,9.010,,,0,0.804,,,0,60.00000,57.00000,-35.00000,0,0.19000,0.18000,-0.11000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.41,0.30,-0.21,0,,,,,,,,,,17h57m15.78s,269.3157350,-28d14m01.9s,-28.2338619,6100.0000000,1300.0000000,-1700.0000000,,,,,,,,,
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,1,1,Microlensing,2012,OGLE,0,,,,,2.720000,0.750000,-0.750000,0,14.200,,,0,1.270,,,0,170.00000,67.00000,-67.00000,0,0.53000,0.21000,-0.21000,0,Mass,,,,,,,,,,,,,0,M,,,,,,,,,0.26,0.11,-0.11,0,,,,,,,,,,17h38m14.18s,264.5590830,-27d08m10.1s,-27.1361389,2570.0000000,610.0000000,-610.0000000,,,,,,,,,
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,1,1,Microlensing,2015,OGLE,0,,,,,1.890000,0.250000,-0.200000,0,13.900,,,0,1.240,,,0,280.00000,86.00000,-57.00000,0,0.88000,0.27000,-0.18000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.21,0.07,-0.04,0,,,,,,,,,,17h57m47.72s,269.4488330,-27d23m40.3s,-27.3945278,4380.0000000,510.0000000,-450.0000000,,,,,,,,,
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,1,2,Microlensing,2012,OGLE,0,,,,,4.000000,0.500000,-0.500000,0,7.720,,,0,0.688,,,0,46.10000,2.60000,-2.60000,0,0.14500,0.00820,-0.00820,0,Mass,,,,,,,,,,,,,0,G5 V,,,,,,,,,1.06,0.05,-0.05,0,,,,,,,,,,17h34m18.70s,263.5779170,-27d08m33.9s,-27.1427500,4019.0000000,380.0000000,-380.0000000,20.6600000,,,,,,,,
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,1,2,Microlensing,2012,OGLE,0,,,,,4.800000,0.700000,-0.700000,0,13.900,,,0,1.240,,,0,270.00000,20.00000,-20.00000,0,0.86000,0.06000,-0.06000,0,Mass,,,,,,,,,,,,,0,G5 V,,,,,,,,,1.06,0.05,-0.05,0,,,,,,,,,,17h34m18.70s,263.5779170,-27d08m33.9s,-27.1427500,4019.0000000,380.0000000,-380.0000000,20.6600000,,,,,,,,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,1,1,Microlensing,2013,OGLE,0,,,,,0.870000,0.030000,-0.030000,0,13.400,,,0,1.200,,,0,588.00000,60.00000,-60.00000,0,1.85000,0.19000,-0.19000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.02,0.00,0.00,0,,,,,,,,,,17h42m46.77s,265.6948750,-24d15m39.6s,-24.2610000,1760.0000000,130.0000000,-130.0000000,,,,,,,,,
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,1,1,Microlensing,2013,OGLE,0,,,,,3.450000,0.260000,-0.260000,0,13.200,,,0,1.180,,,0,868.00000,140.00000,-140.00000,0,2.73000,0.43000,-0.43000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.44,0.07,-0.07,0,,,,,,,,,,17h53m18.17s,268.3257080,-30d28m16.2s,-30.4711667,4970.0000000,290.0000000,-290.0000000,,,,,,,,,
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,1,1,Microlensing,2015,OGLE,0,,,,,0.740000,0.260000,-0.420000,0,13.600,,,0,1.210,,,0,120.00000,44.00000,-73.00000,0,0.39000,0.14000,-0.23000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.34,0.12,-0.20,0,,,,,,,,,,18h05m57.72s,271.4905000,-27d42m43.2s,-27.7120000,1300.0000000,600.0000000,-800.0000000,,,,,,,,,
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,1,1,Microlensing,2016,OGLE,0,,,,,1.600000,0.400000,-0.300000,0,14.300,,,0,1.270,,,0,150.00000,170.00000,-83.00000,0,0.47000,0.54000,-0.26000,0,Mass,,,,,,,,,,,,,0,M V,,,,,,,,,0.29,0.33,-0.16,0,,,,,,,,,,17h55m52.39s,268.9682917,-29d49m06.7s,-29.8185278,6700.0000000,1100.0000000,-1200.0000000,,,,,,,,,
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,1,1,Microlensing,2020,OGLE,0,,,,,4.430000,0.710000,-0.810000,0,8.390,,,0,0.748,,,0,53.10000,38.50000,-260.00000,0,0.16700,0.12100,-0.83000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.40,0.29,-0.20,0,,,,,,,,,,18h12m00.74s,273.0030830,-25d42m41.80s,-25.7116111,6320.0000000,830.0000000,-1040.0000000,,,,,,,,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,1,1,Microlensing,2016,OGLE,0,,,,,2.600000,0.300000,-0.500000,0,6.560,,,0,0.585,,,0,35.00000,10.00000,-6.00000,0,0.11000,0.03000,-0.02000,0,Mass,,,,,,,,,,,,,0,M V,,,,,,,,,0.57,0.06,-0.10,0,,,,,,,,,,18h08m04.62s,272.0192570,-29d43m53.7s,-29.7315826,2600.0000000,500.0000000,-700.0000000,,,,,,,,,
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,1,1,Microlensing,2014,OGLE,0,,,,,0.800000,0.080000,-0.080000,0,12.300,,,0,1.100,,,0,4100.00000,600.00000,-600.00000,0,13.00000,2.00000,-2.00000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.10,0.01,-0.01,0,,,,,,,,,,17h52m07.08s,268.0295000,-31d41m26.1s,-31.6905833,3040.0000000,310.0000000,-310.0000000,,,,,,,,,
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,1,1,Microlensing,2017,OGLE,0,,,,,3.600000,1.400000,-1.200000,0,11.600,,,0,1.030,,,0,92.00000,51.00000,-41.00000,0,0.29000,0.16000,-0.13000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.54,0.30,-0.23,0,,,,,,,,,,17h59m03.51s,269.7646180,-28d25m15.7s,-28.4210281,3900.0000000,1500.0000000,-1300.0000000,,,,,,,,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2,1,Microlensing,2014,OGLE,0,,,,,0.702000,0.022000,-0.022000,0,1.160,,,0,0.104,,,0,1.66000,0.18000,-0.18000,0,0.00522,0.00057,-0.00057,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.11,0.01,-0.01,0,,,,,,,,,,17h52m07.49s,268.0312080,-29d50m46.0s,-29.8461111,911.0000000,70.0000000,-70.0000000,,,,,,,,,
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,1,1,Microlensing,2019,OGLE,0,,,,,0.390000,0.050000,-0.030000,0,12.500,,,0,1.120,,,0,3020.00000,864.00000,-537.00000,0,9.51000,2.72000,-1.69000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.29,0.07,-0.05,0,,,,,,,,,,17h55m31.98s,268.8832500,-29d15m13.8s,-29.2538333,3220.0000000,470.0000000,-350.0000000,26.4200000,1.1500000,-1.1300000,19.6400000,0.7800000,-0.7600000,,,
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,1,1,Microlensing,2017,OGLE,0,,,,,2.600000,0.500000,-0.700000,0,14.100,,,0,1.260,,,0,200.00000,110.00000,-99.00000,0,0.64000,0.35000,-0.31000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.46,0.26,-0.23,0,,,,,,,,,,17h52m30.37s,268.1265560,-30d17m33.7s,-30.2926941,6300.0000000,1100.0000000,-1600.0000000,,,,,,,,,
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,1,1,Microlensing,2018,OGLE,0,,,,,1.800000,0.500000,-0.500000,0,13.200,,,0,1.180,,,0,860.00000,790.00000,-480.00000,0,2.70000,2.50000,-1.50000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.33,0.32,-0.19,0,,,,,,,,,,17h53m38.28s,268.4094850,-28d53m42.98s,-28.8952713,6900.0000000,1000.0000000,-1200.0000000,,,,,,,,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,1,1,Microlensing,2015,OGLE,0,,,,,3.480000,0.220000,-0.220000,0,14.100,,,0,1.250,,,0,206.58846,13.98445,-13.98445,0,0.65000,0.04400,-0.04400,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.90,0.05,-0.05,0,,,,,,,,,,18h02m29.21s,270.6217083,-28d23m46.5s,-28.3962500,3500.0000000,200.0000000,-200.0000000,,,,,,,,,
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,1,1,Microlensing,2024,OGLE,0,,,,,3.760000,0.960000,-1.070000,0,12.900,,,0,1.150,,,0,1382.55357,524.41687,-607.05226,0,4.35000,1.65000,-1.91000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.69,0.26,-0.30,0,,,,,,,,,,18h01m12.90s,270.3037500,-27d25m36.35s,-27.4267639,3680.0000000,1130.0000000,-1160.0000000,,,,,,,,,
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,1,1,Microlensing,2022,OGLE,0,,,,,3.490000,1.170000,-1.120000,0,14.100,,,0,1.260,,,0,181.16219,114.41823,-98.52681,0,0.57000,0.36000,-0.31000,0,Mass,,,,,,,,,,,,,0,M,,,,,,,,,0.52,0.33,-0.29,0,,,,,,,,,,17h47m50.68s,266.9611667,-33d56m06.16s,-33.9350444,7730.0000000,1140.0000000,-2840.0000000,,,,19.9200000,1.7900000,-1.7000000,,,
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,1,1,Microlensing,2016,OGLE,0,,,,,4.530000,1.490000,-2.500000,0,13.000,,,0,1.160,,,0,1169.60854,219.30160,-457.67291,0,3.68000,0.69000,-1.44000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.73,0.14,-0.29,0,,,,,,,,,,17h52m24.50s,268.1020833,-30d32m54.2s,-30.5483889,2670.0000000,770.0000000,-1410.0000000,,,,,,,,,
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,1,2,Microlensing,2018,OGLE,0,,,,,1.500000,0.600000,-0.600000,0,8.590,,,0,0.766,,,0,55.30000,51.30000,-33.10000,0,0.17400,0.16100,-0.10400,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.40,0.36,-0.24,0,,,,,,,,,,17h55m00.57s,268.7523800,-31d28m08.6s,-31.4690552,6400.0000000,1280.0000000,-1870.0000000,,,,,,,,,
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,1,2,Microlensing,2018,OGLE,0,,,,,1.700000,0.700000,-0.600000,0,11.000,,,0,0.978,,,0,83.70000,86.40000,-51.20000,0,0.26300,0.27200,-0.16100,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.40,0.36,-0.24,0,,,,,,,,,,17h55m00.57s,268.7523800,-31d28m08.6s,-31.4690552,6400.0000000,1280.0000000,-1870.0000000,,,,,,,,,
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,1,1,Microlensing,2016,OGLE,0,,,,,1.750000,0.340000,-0.330000,0,14.200,,,0,1.260,,,0,180.00000,110.00000,-83.00000,0,0.56000,0.34000,-0.26000,0,Mass,,,,,,,,,,,,,0,,,,,,,,,,0.51,0.44,-0.28,0,,,,,,,,,,17h57m38.16s,269.4089970,-28d57m47.37s,-28.9631577,6860.0000000,1110.0000000,-1110.0000000,,,,,,,,,
